"DistCoast","Phase","Area","Count","Depth","Year","Month","Day","YearMonth","XPos","YPos","TransectID"
4.512,"A",0.956,0,2.37,2000,1,14,"2000/1",670355.4103,6054592.306,"20000114.t8"
4.958,"A",0.956,0,1.79,2000,1,14,"2000/1",670361.9227,6054092.266,"20000114.t8"
5.407,"A",0.956,0,1.85,2000,1,14,"2000/1",670364.9012,6053592.246,"20000114.t8"
5.857,"A",0.956,0,0.61,2000,1,14,"2000/1",670360.1609,6053092.243,"20000114.t8"
6.316,"A",0.956,0,1.31,2000,1,14,"2000/1",670360.4477,6052592.233,"20000114.t8"
6.773,"A",0.956,44,3.6,2000,1,14,"2000/1",670340.296,6052092.23,"20000114.t8"
7.173,"A",0.956,8,5.12,2000,1,14,"2000/1",670355.7092,6051592.236,"20000114.t8"
7.313,"A",0.956,89,5.89,2000,1,14,"2000/1",670372.9187,6051092.455,"20000114.t8"
7.464,"A",0.956,47,5.94,2000,1,14,"2000/1",670368.9714,6050592.292,"20000114.t8"
7.671,"A",0.956,0,6.09,2000,1,14,"2000/1",670393.0904,6050092.7,"20000114.t8"
7.886,"A",0.956,8,6.64,2000,1,14,"2000/1",670397.8724,6049592.679,"20000114.t8"
8.143,"A",0.956,0,5.92,2000,1,14,"2000/1",670424.8913,6049093.089,"20000114.t8"
8.38,"A",0.956,15,6.37,2000,1,14,"2000/1",670410.4518,6048592.854,"20000114.t8"
8.649,"A",0.956,17,7.49,2000,1,14,"2000/1",670406.2375,6048092.565,"20000114.t8"
8.961,"A",0.956,8,7.27,2000,1,14,"2000/1",670432.5073,6047592.848,"20000114.t8"
9.299,"A",0.956,0,7.97,2000,1,14,"2000/1",670472.4023,6047094.187,"20000114.t8"
9.651,"A",0.956,0,8.4,2000,1,14,"2000/1",670514.6483,6046595.83,"20000114.t8"
10.002,"A",0.956,0,9.29,2000,1,14,"2000/1",670537.5347,6046096.253,"20000114.t8"
10.364,"A",0.956,0,10.43,2000,1,14,"2000/1",670558.822,6045596.636,"20000114.t8"
10.738,"A",0.956,0,10.54,2000,1,14,"2000/1",670581.4867,6045096.932,"20000114.t8"
11.107,"A",0.956,0,10.76,2000,1,14,"2000/1",670580.5709,6044596.738,"20000114.t8"
11.492,"A",0.956,0,14,2000,1,14,"2000/1",670589.6851,6044096.622,"20000114.t8"
11.855,"A",0.956,0,15.79,2000,1,14,"2000/1",670549.1605,6043596.832,"20000114.t8"
12.276,"A",0.956,0,17.38,2000,1,14,"2000/1",670589.1871,6043096.844,"20000114.t8"
12.679,"A",0.956,0,18.82,2000,1,14,"2000/1",670587.0306,6042596.485,"20000114.t8"
13.071,"A",0.956,0,20.08,2000,1,14,"2000/1",670556.2934,6042097.072,"20000114.t8"
13.482,"A",0.956,0,20.66,2000,1,14,"2000/1",670545.6749,6041597.103,"20000114.t8"
13.895,"A",0.956,0,21.43,2000,1,14,"2000/1",670528.308,6041097.12,"20000114.t8"
14.294,"A",0.956,0,22.04,2000,1,14,"2000/1",670476.284,6040599.37,"20000114.t8"
14.722,"A",0.956,0,22.66,2000,1,14,"2000/1",670464.1236,6040098.46,"20000114.t8"
15.107,"A",0.956,0,22.99,2000,1,14,"2000/1",670366.998,6039605.586,"20000114.t8"
15.529,"A",0.956,0,23.86,2000,1,14,"2000/1",670326.3514,6039107.013,"20000114.t8"
15.968,"A",0.956,0,23.91,2000,1,14,"2000/1",670308.7439,6038606.462,"20000114.t8"
16.375,"A",0.956,0,23.88,2000,1,14,"2000/1",670221.6935,6038112.642,"20000114.t8"
16.817,"A",0.956,0,23.59,2000,1,14,"2000/1",670194.8668,6037612.881,"20000114.t8"
17.238,"A",0.956,0,23.9,2000,1,14,"2000/1",670121.3147,6037116.908,"20000114.t8"
17.699,"A",0.956,0,23.65,2000,1,14,"2000/1",670125.6255,6036615.54,"20000114.t8"
18.149,"A",0.956,0,23.63,2000,1,14,"2000/1",670102.3015,6036116.054,"20000114.t8"
18.575,"A",0.956,0,23.91,2000,1,14,"2000/1",670009.6399,6035618.142,"20000114.t8"
19.168,"A",0.956,0,23.73,2000,1,14,"2000/1",670271.696,6035084.757,"20000114.t8"
19.323,"A",0.895118096,0,23.7,2000,1,14,"2000/1",672038.601,6035097.181,"20000114.t9"
18.944,"A",0.956,0,23.37,2000,1,14,"2000/1",672003.9311,6035581.403,"20000114.t9"
18.512,"A",0.956,0,23.39,2000,1,14,"2000/1",672040.602,6036081.714,"20000114.t9"
18.075,"A",0.956,0,23.55,2000,1,14,"2000/1",672095.1759,6036580.516,"20000114.t9"
17.697,"A",0.956,0,23.29,2000,1,14,"2000/1",672052.4197,6037081.316,"20000114.t9"
17.284,"A",0.956,0,23.55,2000,1,14,"2000/1",672079.4338,6037580.993,"20000114.t9"
16.871,"A",0.956,0,23.53,2000,1,14,"2000/1",672115.5008,6038080.145,"20000114.t9"
16.486,"A",0.956,0,23.44,2000,1,14,"2000/1",672110.5848,6038580.44,"20000114.t9"
16.095,"A",0.956,0,22.34,2000,1,14,"2000/1",672124.6931,6039080.555,"20000114.t9"
15.729,"A",0.956,0,21.8,2000,1,14,"2000/1",672108.524,6039580.557,"20000114.t9"
15.369,"A",0.956,0,21.89,2000,1,14,"2000/1",672095.6921,6040080.383,"20000114.t9"
15.023,"A",0.956,0,21.67,2000,1,14,"2000/1",672074.3399,6040579.965,"20000114.t9"
14.681,"A",0.956,0,20.9,2000,1,14,"2000/1",672057.9203,6041079.729,"20000114.t9"
14.342,"A",0.956,0,20.19,2000,1,14,"2000/1",672048.7613,6041579.764,"20000114.t9"
13.976,"A",0.956,0,19.31,2000,1,14,"2000/1",672047.9799,6042079.983,"20000114.t9"
13.617,"A",0.956,0,18.5,2000,1,14,"2000/1",672085.528,6042579.419,"20000114.t9"
13.223,"A",0.956,0,16.88,2000,1,14,"2000/1",672058.6374,6043079.89,"20000114.t9"
12.907,"A",0.956,0,14.1,2000,1,14,"2000/1",672132.9351,6043579.592,"20000114.t9"
12.529,"A",0.956,0,12.29,2000,1,14,"2000/1",672105.3558,6044081.206,"20000114.t9"
12.11,"A",0.956,0,11.21,2000,1,14,"2000/1",672001.0451,6044575.28,"20000114.t9"
11.766,"A",0.956,0,10.87,2000,1,14,"2000/1",671994.5427,6045076.313,"20000114.t9"
11.464,"A",0.956,41,9.43,2000,1,14,"2000/1",672027.949,6045577.61,"20000114.t9"
11.121,"A",0.956,8,8.62,2000,1,14,"2000/1",671991.4462,6046076.876,"20000114.t9"
10.781,"A",0.956,0,8.85,2000,1,14,"2000/1",671943.5001,6046574.833,"20000114.t9"
10.471,"A",0.956,0,8.99,2000,1,14,"2000/1",671917.645,6047074.258,"20000114.t9"
10.163,"A",0.956,0,8.17,2000,1,14,"2000/1",671875.7822,6047572.57,"20000114.t9"
9.854,"A",0.956,8,7.36,2000,1,14,"2000/1",671812.812,6048069.233,"20000114.t9"
9.606,"A",0.956,0,7.27,2000,1,14,"2000/1",671804.0719,6048569.825,"20000114.t9"
9.357,"A",0.956,15,6.5,2000,1,14,"2000/1",671779.9276,6049069.346,"20000114.t9"
9.109,"A",0.956,0,6.45,2000,1,14,"2000/1",671733.0461,6049567.283,"20000114.t9"
8.868,"A",0.956,22,6.34,2000,1,14,"2000/1",671670.6421,6050064.407,"20000114.t9"
8.599,"A",0.956,45,6.38,2000,1,14,"2000/1",671658.711,6050564.881,"20000114.t9"
8.099,"A",0.956,30,5.88,2000,1,14,"2000/1",671659.1867,6051065.099,"20000114.t9"
7.598,"A",0.956,0,4.99,2000,1,14,"2000/1",671627.6562,6051565.037,"20000114.t9"
7.099,"A",0.956,43,3.98,2000,1,14,"2000/1",671658.744,6052064.999,"20000114.t9"
6.601,"A",0.956,0,2.27,2000,1,14,"2000/1",671714.0397,6052564.902,"20000114.t9"
6.099,"A",0.956,0,0.82,2000,1,14,"2000/1",671668.7024,6053065.016,"20000114.t9"
5.601,"A",0.956,0,1.89,2000,1,14,"2000/1",671599.1652,6053561.952,"20000114.t9"
5.101,"A",0.956,0,2.31,2000,1,14,"2000/1",671582.4711,6054061.986,"20000114.t9"
4.601,"A",0.956,0,1.19,2000,1,14,"2000/1",671582.693,6054562.239,"20000114.t9"
4.1,"A",0.956,0,1.93,2000,1,14,"2000/1",671577.1313,6055062.383,"20000114.t9"
3.602,"A",0.956,0,2.01,2000,1,14,"2000/1",671517.7521,6055560.451,"20000114.t9"
3.101,"A",0.956,0,1.96,2000,1,14,"2000/1",671509.7049,6056060.818,"20000114.t9"
2.601,"A",0.956,0,0.9,2000,1,14,"2000/1",671519.2692,6056561.043,"20000114.t9"
2.1,"A",0.956,0,1.72,2000,1,14,"2000/1",671513.135,6057061.654,"20000114.t9"
1.601,"A",0.956,0,2.48,2000,1,14,"2000/1",671544.8382,6057561.337,"20000114.t9"
1.101,"A",0.956,0,2.47,2000,1,14,"2000/1",671565.4381,6058063.156,"20000114.t9"
0.619,"A",0.956,0,0.93,2000,1,14,"2000/1",671640.4064,6058559.65,"20000114.t9"
0.277,"A",0.956,0,0.6,2000,1,14,"2000/1",671748.5162,6059049.337,"20000114.t9"
0.305,"A",0.956,0,0.5,2000,1,14,"2000/1",671901.6724,6059526.928,"20000114.t9"
0.345,"A",0.956,0,0.49,2000,1,14,"2000/1",672076.5813,6060000.35,"20000114.t9"
0.125,"A",0.956,0,0.46,2000,1,14,"2000/1",671998.1567,6060536.077,"20000114.t9"
0.249,"A",0.75818448,0,1.19,2000,1,14,"2000/1",674073.7773,6060511.859,"20000114.t10"
0.596,"A",0.956,0,4.35,2000,1,14,"2000/1",674039.9214,6060064.398,"20000114.t10"
0.809,"A",0.956,0,2.99,2000,1,14,"2000/1",674031.544,6059563.997,"20000114.t10"
1.121,"A",0.956,0,1.3,2000,1,14,"2000/1",673968.712,6059062.473,"20000114.t10"
1.447,"A",0.956,0,1.18,2000,1,14,"2000/1",674035.5321,6058562.247,"20000114.t10"
1.795,"A",0.956,0,1.05,2000,1,14,"2000/1",674140.8823,6058070.449,"20000114.t10"
2.227,"A",0.956,0,2.14,2000,1,14,"2000/1",674191.3406,6057572.752,"20000114.t10"
2.687,"A",0.956,0,1.89,2000,1,14,"2000/1",674223.4045,6057073.606,"20000114.t10"
3.154,"A",0.956,0,3.52,2000,1,14,"2000/1",674268.5146,6056575.624,"20000114.t10"
3.632,"A",0.956,0,1.73,2000,1,14,"2000/1",674303.8635,6056076.841,"20000114.t10"
4.116,"A",0.956,0,2.32,2000,1,14,"2000/1",674340.2232,6055578.043,"20000114.t10"
4.607,"A",0.956,0,3.13,2000,1,14,"2000/1",674356.6931,6055078.143,"20000114.t10"
5.097,"A",0.956,0,4.69,2000,1,14,"2000/1",674387.4323,6054578.821,"20000114.t10"
5.594,"A",0.956,31,3.75,2000,1,14,"2000/1",674385.7303,6054078.527,"20000114.t10"
6.089,"A",0.956,0,1.42,2000,1,14,"2000/1",674412.82,6053577.813,"20000114.t10"
6.591,"A",0.956,0,0.42,2000,1,14,"2000/1",674364.8758,6053078.379,"20000114.t10"
7.091,"A",0.956,35,3.05,2000,1,14,"2000/1",674310.5189,6052580.742,"20000114.t10"
7.594,"A",0.956,0,3.97,2000,1,14,"2000/1",674245.7498,6052081.754,"20000114.t10"
8.08,"A",0.956,87,4.47,2000,1,14,"2000/1",674289.9851,6051580.56,"20000114.t10"
8.227,"A",0.956,31,4.94,2000,1,14,"2000/1",674329.5135,6051081.651,"20000114.t10"
8.2,"A",0.956,30,5.63,2000,1,14,"2000/1",674387.4209,6050583.118,"20000114.t10"
8.261,"A",0.956,98,6.38,2000,1,14,"2000/1",674388.3046,6050081.382,"20000114.t10"
8.378,"A",0.956,8,6.96,2000,1,14,"2000/1",674361.8325,6049580.335,"20000114.t10"
8.601,"A",0.956,0,7.27,2000,1,14,"2000/1",674252.4053,6049087.789,"20000114.t10"
8.756,"A",0.956,16,6.54,2000,1,14,"2000/1",674241.7453,6048586.803,"20000114.t10"
8.943,"A",0.956,50,6.78,2000,1,14,"2000/1",674224.0309,6048087.013,"20000114.t10"
9.168,"A",0.956,109,8.05,2000,1,14,"2000/1",674189.2015,6047588.017,"20000114.t10"
9.415,"A",0.956,28,7.54,2000,1,14,"2000/1",674154.775,6047088.177,"20000114.t10"
9.634,"A",0.956,0,7.65,2000,1,14,"2000/1",674174.9274,6046587.772,"20000114.t10"
9.878,"A",0.956,0,7.91,2000,1,14,"2000/1",674189.9869,6046087.917,"20000114.t10"
10.13,"A",0.956,0,8.51,2000,1,14,"2000/1",674217.7795,6045588.564,"20000114.t10"
10.405,"A",0.956,0,9.88,2000,1,14,"2000/1",674239.0613,6045088.946,"20000114.t10"
10.712,"A",0.956,0,10.56,2000,1,14,"2000/1",674240.4658,6044588.826,"20000114.t10"
11.031,"A",0.956,0,12.6,2000,1,14,"2000/1",674245.0327,6044088.72,"20000114.t10"
11.337,"A",0.956,0,13.67,2000,1,14,"2000/1",674282.8998,6043589.734,"20000114.t10"
11.669,"A",0.956,0,15.31,2000,1,14,"2000/1",674305.4259,6043090.056,"20000114.t10"
12.022,"A",0.956,0,16.74,2000,1,14,"2000/1",674313.3933,6042589.796,"20000114.t10"
12.387,"A",0.956,0,17.92,2000,1,14,"2000/1",674317.9113,6042088.99,"20000114.t10"
12.797,"A",0.956,0,18.81,2000,1,14,"2000/1",674263.5566,6041590.617,"20000114.t10"
13.198,"A",0.956,0,19.33,2000,1,14,"2000/1",674234.1403,6041091.466,"20000114.t10"
13.617,"A",0.956,0,20.63,2000,1,14,"2000/1",674183.4843,6040592.611,"20000114.t10"
14.011,"A",0.956,0,21.18,2000,1,14,"2000/1",674183.5959,6040091.418,"20000114.t10"
14.384,"A",0.956,0,21.48,2000,1,14,"2000/1",674229.3038,6039592.334,"20000114.t10"
14.765,"A",0.956,0,22.22,2000,1,14,"2000/1",674272.3507,6039093.368,"20000114.t10"
15.184,"A",0.956,0,22.73,2000,1,14,"2000/1",674259.9746,6038592.876,"20000114.t10"
15.607,"A",0.956,0,22.97,2000,1,14,"2000/1",674242.4688,6038092.765,"20000114.t10"
16.01,"A",0.956,0,23.11,2000,1,14,"2000/1",674267.0252,6037592.987,"20000114.t10"
16.439,"A",0.956,0,23.31,2000,1,14,"2000/1",674250.3635,6037092.806,"20000114.t10"
16.843,"A",0.956,0,22.89,2000,1,14,"2000/1",674280.8641,6036593.067,"20000114.t10"
17.275,"A",0.956,0,23.24,2000,1,14,"2000/1",674267.7021,6036093.023,"20000114.t10"
17.67,"A",0.956,0,23.22,2000,1,14,"2000/1",674340.2232,6035589.349,"20000114.t10"
18.132,"A",0.956,0,23.04,2000,1,14,"2000/1",674293.7746,6035081.985,"20000114.t10"
17.447,"A",0.517891968,0,22.95,2000,1,14,"2000/1",675977.5846,6034980.966,"20000114.t11"
17.092,"A",0.956,0,23.17,2000,1,14,"2000/1",675990.6577,6035367.46,"20000114.t11"
16.62,"A",0.956,0,22.9,2000,1,14,"2000/1",676044.9799,6035865.876,"20000114.t11"
16.156,"A",0.956,0,23.06,2000,1,14,"2000/1",676084.3267,6036364.431,"20000114.t11"
15.692,"A",0.956,0,22.97,2000,1,14,"2000/1",676128.2366,6036863.388,"20000114.t11"
15.249,"A",0.956,0,22.89,2000,1,14,"2000/1",676127.1773,6037364.172,"20000114.t11"
14.822,"A",0.956,0,22.74,2000,1,14,"2000/1",676099.6033,6037864.069,"20000114.t11"
14.384,"A",0.956,0,22.61,2000,1,14,"2000/1",676102.6512,6038365.046,"20000114.t11"
13.989,"A",0.956,0,22.01,2000,1,14,"2000/1",676038.5143,6038862.122,"20000114.t11"
13.607,"A",0.956,0,20.93,2000,1,14,"2000/1",675959.4525,6039359.734,"20000114.t11"
13.164,"A",0.956,0,20.93,2000,1,14,"2000/1",676000.4156,6039861.379,"20000114.t11"
12.728,"A",0.956,0,20.02,2000,1,14,"2000/1",676031.025,6040360.829,"20000114.t11"
12.289,"A",0.956,0,18.09,2000,1,14,"2000/1",676072.2803,6040860.781,"20000114.t11"
11.905,"A",0.956,0,17.87,2000,1,14,"2000/1",676023.2872,6041360.369,"20000114.t11"
11.49,"A",0.956,0,17.32,2000,1,14,"2000/1",676030.3563,6041860.633,"20000114.t11"
11.1,"A",0.956,0,15.63,2000,1,14,"2000/1",676010.1688,6042360.285,"20000114.t11"
10.726,"A",0.956,0,13.78,2000,1,14,"2000/1",675976.9968,6042859.852,"20000114.t11"
10.331,"A",0.956,0,12.09,2000,1,14,"2000/1",675989.1849,6043360.111,"20000114.t11"
9.938,"A",0.956,0,10.11,2000,1,14,"2000/1",676010.7529,6043860.018,"20000114.t11"
9.569,"A",0.956,0,10.1,2000,1,14,"2000/1",676010.7482,6044360.367,"20000114.t11"
9.24,"A",0.956,0,9.53,2000,1,14,"2000/1",675971.459,6044859.568,"20000114.t11"
8.904,"A",0.956,17,8.3,2000,1,14,"2000/1",675960.9466,6045359.476,"20000114.t11"
8.615,"A",0.956,32,7.88,2000,1,14,"2000/1",675909.953,6045859.152,"20000114.t11"
8.271,"A",0.956,79,7.47,2000,1,14,"2000/1",675953.3624,6046359,"20000114.t11"
7.969,"A",0.956,66,7.89,2000,1,14,"2000/1",675965.9744,6046858.806,"20000114.t11"
7.674,"A",0.956,35,8.52,2000,1,14,"2000/1",675995.9481,6047358.358,"20000114.t11"
7.418,"A",0.956,0,8.12,2000,1,14,"2000/1",676004.2255,6047859.014,"20000114.t11"
7.245,"A",0.956,0,7.17,2000,1,14,"2000/1",675951.4249,6048357.915,"20000114.t11"
7.085,"A",0.956,8,7.1,2000,1,14,"2000/1",675918.1805,6048857.538,"20000114.t11"
6.907,"A",0.956,0,6.32,2000,1,14,"2000/1",675937.1991,6049357.898,"20000114.t11"
6.765,"A",0.956,0,6.07,2000,1,14,"2000/1",675952.4483,6049857.757,"20000114.t11"
6.656,"A",0.956,0,5.62,2000,1,14,"2000/1",675969.4881,6050358.176,"20000114.t11"
6.651,"A",0.956,46,4.77,2000,1,14,"2000/1",675919.1239,6050857.201,"20000114.t11"
6.646,"A",0.956,0,4.57,2000,1,14,"2000/1",675906.3211,6051357.035,"20000114.t11"
6.687,"A",0.956,0,3.83,2000,1,14,"2000/1",675885.0408,6051856.945,"20000114.t11"
6.729,"A",0.956,0,3.32,2000,1,14,"2000/1",675899.4256,6052357.026,"20000114.t11"
6.799,"A",0.956,0,2.87,2000,1,14,"2000/1",675922.5771,6052857.014,"20000114.t11"
6.314,"A",0.956,0,1.55,2000,1,14,"2000/1",675944.9803,6053359.545,"20000114.t11"
5.835,"A",0.956,22,1.64,2000,1,14,"2000/1",675815.1393,6053852.374,"20000114.t11"
5.339,"A",0.956,0,3.66,2000,1,14,"2000/1",675816.0004,6054353.77,"20000114.t11"
4.846,"A",0.956,0,4.76,2000,1,14,"2000/1",675831.3415,6054854.818,"20000114.t11"
4.348,"A",0.956,0,3.9,2000,1,14,"2000/1",675797.1498,6055354.306,"20000114.t11"
3.847,"A",0.956,0,4.83,2000,1,14,"2000/1",675724.554,6055850.061,"20000114.t11"
3.348,"A",0.956,0,4.77,2000,1,14,"2000/1",675674.6621,6056348.213,"20000114.t11"
2.854,"A",0.956,0,3.17,2000,1,14,"2000/1",675653.8453,6056848.74,"20000114.t11"
2.369,"A",0.956,0,1.98,2000,1,14,"2000/1",675659.8037,6057349.438,"20000114.t11"
1.89,"A",0.956,0,1.25,2000,1,14,"2000/1",675663.9673,6057850.3,"20000114.t11"
1.444,"A",0.956,0,0.96,2000,1,14,"2000/1",675702.313,6058349.763,"20000114.t11"
0.997,"A",0.956,0,1.09,2000,1,14,"2000/1",675765.1581,6058846.573,"20000114.t11"
0.587,"A",0.956,0,1.92,2000,1,14,"2000/1",675845.6601,6059340.48,"20000114.t11"
0.046,"A",0.956,0,0.95,2000,1,14,"2000/1",676076.3411,6059831.961,"20000114.t11"
0.219,"A",0.557994256,0,1.57,2000,1,14,"2000/1",678146.6651,6059443.639,"20000114.t12"
0.613,"A",0.956,0,4.7,2000,1,14,"2000/1",678194.5831,6059048.938,"20000114.t12"
1.114,"A",0.956,0,5.66,2000,1,14,"2000/1",678184.6777,6058547.716,"20000114.t12"
1.583,"A",0.956,0,3.17,2000,1,14,"2000/1",678157.6384,6058047.785,"20000114.t12"
2.068,"A",0.956,0,3.44,2000,1,14,"2000/1",678122.3155,6057548.628,"20000114.t12"
2.564,"A",0.956,0,3.13,2000,1,14,"2000/1",678061.1174,6057051.881,"20000114.t12"
3.075,"A",0.956,0,4.58,2000,1,14,"2000/1",677942.3178,6056554.011,"20000114.t12"
3.539,"A",0.956,0,5.7,2000,1,14,"2000/1",678048.5582,6056053.415,"20000114.t12"
3.957,"A",0.956,0,5.03,2000,1,14,"2000/1",678112.1068,6055556.285,"20000114.t12"
4.35,"A",0.956,0,4.48,2000,1,14,"2000/1",678102.7566,6055055.224,"20000114.t12"
4.745,"A",0.956,0,6.44,2000,1,14,"2000/1",678122.4282,6054555.487,"20000114.t12"
5.145,"A",0.956,0,5.88,2000,1,14,"2000/1",678168.2372,6054057.297,"20000114.t12"
4.888,"A",0.956,0,5.24,2000,1,14,"2000/1",678193.0095,6053557.876,"20000114.t12"
4.666,"A",0.956,63,4.37,2000,1,14,"2000/1",678211.6359,6053058.167,"20000114.t12"
4.474,"A",0.956,15,3.69,2000,1,14,"2000/1",678245.7577,6052559.278,"20000114.t12"
4.337,"A",0.956,0,3.18,2000,1,14,"2000/1",678274.6465,6052060.067,"20000114.t12"
4.239,"A",0.956,0,3.64,2000,1,14,"2000/1",678318.8619,6051560.573,"20000114.t12"
4.269,"A",0.956,0,4.15,2000,1,14,"2000/1",678292.5747,6051059.97,"20000114.t12"
4.341,"A",0.956,93,4.97,2000,1,14,"2000/1",678282.4302,6050559.945,"20000114.t12"
4.492,"A",0.956,0,5.24,2000,1,14,"2000/1",678248.1874,6050060.845,"20000114.t12"
4.691,"A",0.956,0,5.87,2000,1,14,"2000/1",678214.0349,6049561.346,"20000114.t12"
4.901,"A",0.956,15,6.26,2000,1,14,"2000/1",678216.3106,6049060.863,"20000114.t12"
5.144,"A",0.956,0,6.27,2000,1,14,"2000/1",678227.2587,6048560.626,"20000114.t12"
5.391,"A",0.956,0,7.09,2000,1,14,"2000/1",678277.0965,6048062.055,"20000114.t12"
5.719,"A",0.956,0,8.08,2000,1,14,"2000/1",678264.1095,6047561.439,"20000114.t12"
6.023,"A",0.956,0,7.49,2000,1,14,"2000/1",678317.8048,6047062.226,"20000114.t12"
6.413,"A",0.956,0,7.02,2000,1,14,"2000/1",678278.253,6046562.009,"20000114.t12"
6.797,"A",0.956,0,7.61,2000,1,14,"2000/1",678268.8392,6046061.574,"20000114.t12"
7.164,"A",0.956,0,6.7,2000,1,14,"2000/1",678301.8546,6045562.094,"20000114.t12"
7.557,"A",0.956,0,7.6,2000,1,14,"2000/1",678314.9402,6045062.151,"20000114.t12"
7.945,"A",0.956,0,8.31,2000,1,14,"2000/1",678354.6359,6044563.492,"20000114.t12"
8.345,"A",0.956,0,8.98,2000,1,14,"2000/1",678377.3391,6044064,"20000114.t12"
8.742,"A",0.956,0,8.87,2000,1,14,"2000/1",678416.5079,6043565.168,"20000114.t12"
9.152,"A",0.956,0,10.19,2000,1,14,"2000/1",678436.8477,6043065.135,"20000114.t12"
9.585,"A",0.956,0,11.45,2000,1,14,"2000/1",678427.0943,6042564.836,"20000114.t12"
10.027,"A",0.956,0,14.54,2000,1,14,"2000/1",678411.7132,6042064.964,"20000114.t12"
10.468,"A",0.956,0,16.33,2000,1,14,"2000/1",678410.8164,6041564.924,"20000114.t12"
10.906,"A",0.956,0,17.8,2000,1,14,"2000/1",678424.4707,6041063.872,"20000114.t12"
11.389,"A",0.956,0,17.85,2000,1,14,"2000/1",678337.6918,6040567.404,"20000114.t12"
11.837,"A",0.956,0,19.29,2000,1,14,"2000/1",678346.6329,6040066.46,"20000114.t12"
12.295,"A",0.956,0,20.73,2000,1,14,"2000/1",678334.6634,6039566.566,"20000114.t12"
12.765,"A",0.956,0,21.1,2000,1,14,"2000/1",678296.8138,6039067.586,"20000114.t12"
13.217,"A",0.956,0,21.62,2000,1,14,"2000/1",678312.4797,6038566.722,"20000114.t12"
13.692,"A",0.956,0,22.34,2000,1,14,"2000/1",678274.1578,6038067.753,"20000114.t12"
14.167,"A",0.956,0,22.5,2000,1,14,"2000/1",678237.4713,6037569.035,"20000114.t12"
14.647,"A",0.956,0,22.65,2000,1,14,"2000/1",678192.0284,6037070.871,"20000114.t12"
15.12,"A",0.956,0,22.76,2000,1,14,"2000/1",678174.5184,6036571.032,"20000114.t12"
15.602,"A",0.956,0,22.83,2000,1,14,"2000/1",678133.6946,6036072.004,"20000114.t12"
16.065,"A",0.956,0,22.85,2000,1,14,"2000/1",678155.2496,6035571.418,"20000114.t12"
16.516,"A",0.956,0,22.73,2000,1,14,"2000/1",678359.097,6035025.513,"20000114.t12"
15.95,"A",0.706028944,0,22.33,2000,1,14,"2000/1",680113.9161,6034992.38,"20000114.t13"
15.521,"A",0.956,0,22.31,2000,1,14,"2000/1",680170.6819,6035426.992,"20000114.t13"
15.065,"A",0.956,0,22.14,2000,1,14,"2000/1",680124.3138,6035926.611,"20000114.t13"
14.595,"A",0.956,0,22,2000,1,14,"2000/1",680124.3304,6036426.817,"20000114.t13"
14.118,"A",0.956,0,22.24,2000,1,14,"2000/1",680152.0271,6036926.716,"20000114.t13"
13.658,"A",0.956,0,21.79,2000,1,14,"2000/1",680139.1309,6037426.787,"20000114.t13"
13.204,"A",0.956,0,21.66,2000,1,14,"2000/1",680112.4819,6037926.615,"20000114.t13"
12.735,"A",0.956,0,21.69,2000,1,14,"2000/1",680129.4627,6038426.651,"20000114.t13"
12.266,"A",0.956,0,21.2,2000,1,14,"2000/1",680127.5914,6038926.679,"20000114.t13"
11.782,"A",0.956,0,20.3,2000,1,14,"2000/1",680144.2225,6039426.554,"20000114.t13"
11.304,"A",0.956,0,18.45,2000,1,14,"2000/1",680145.1043,6039926.615,"20000114.t13"
10.835,"A",0.956,0,18.42,2000,1,14,"2000/1",680120.886,6040426.629,"20000114.t13"
10.355,"A",0.956,0,17.92,2000,1,14,"2000/1",680140.2222,6040926.504,"20000114.t13"
9.869,"A",0.956,0,15.98,2000,1,14,"2000/1",680182.8616,6041426.944,"20000114.t13"
9.408,"A",0.956,0,14.29,2000,1,14,"2000/1",680158.5161,6041928.178,"20000114.t13"
8.991,"A",0.956,0,13.43,2000,1,14,"2000/1",680047.266,6042420.849,"20000114.t13"
8.541,"A",0.956,0,11.67,2000,1,14,"2000/1",680026.3051,6042920.855,"20000114.t13"
8.121,"A",0.956,0,9.62,2000,1,14,"2000/1",679951.1336,6043417.68,"20000114.t13"
7.667,"A",0.956,0,8.59,2000,1,14,"2000/1",679956.7915,6043919.183,"20000114.t13"
7.205,"A",0.956,0,8,2000,1,14,"2000/1",679995.8196,6044418.985,"20000114.t13"
6.76,"A",0.956,16,7.79,2000,1,14,"2000/1",680001.0151,6044919.242,"20000114.t13"
6.337,"A",0.956,17,8.11,2000,1,14,"2000/1",679982.6589,6045419.275,"20000114.t13"
5.949,"A",0.956,17,8.11,2000,1,14,"2000/1",679923.4016,6045918.178,"20000114.t13"
5.517,"A",0.956,0,7.56,2000,1,14,"2000/1",679942.2331,6046418.919,"20000114.t13"
5.089,"A",0.956,0,7.83,2000,1,14,"2000/1",679971.9963,6046918.397,"20000114.t13"
4.662,"A",0.956,0,8.12,2000,1,14,"2000/1",679998.1426,6047417.755,"20000114.t13"
4.256,"A",0.956,37,7.1,2000,1,14,"2000/1",680011.4324,6047917.608,"20000114.t13"
3.844,"A",0.956,29,6.28,2000,1,14,"2000/1",680056.9263,6048416.543,"20000114.t13"
3.5,"A",0.956,0,6.2,2000,1,14,"2000/1",680031.9092,6048917.161,"20000114.t13"
